time_of_day,dte,strike_mode,adjustment_setting,wing,fill_package,n,mean,median,ci_lo,ci_hi,p5,worst,worst_date,sortino_per_cycle,mdd,surf_wing_pct
13:00,0,A50,none,OFF,taker,386,0.041609,0.353760,-0.056231,0.130284,-1.639135,-5.746007,2025-10-01,0.046964,20.094941,0.00
11:00,1,A50,none,OFF,taker,381,0.085912,0.410324,-0.120789,0.261946,-2.069476,-18.087328,2025-10-10,0.046940,27.917493,0.00
11:00,0,A200,none,2000,taker,379,0.067607,0.656436,-0.106296,0.234584,-3.569454,-6.646245,2025-10-17,0.046809,37.901951,15.57
15:00,0,A100,none,4000,taker,377,0.040120,0.430417,-0.064440,0.137421,-1.889446,-6.448632,2026-02-27,0.046262,26.643945,38.46
15:00,0,B30,none,2000,maker,385,0.043214,0.363117,-0.070306,0.152257,-1.979341,-6.460805,2026-02-27,0.046246,26.428499,15.58
11:00,2,A100,none,OFF,maker,380,0.146513,0.885626,-0.201259,0.476811,-6.515334,-23.371402,2025-10-09,0.046229,66.564946,0.00
13:00,0,A150,none,1500,taker,386,0.052758,0.447426,-0.085625,0.183227,-2.649859,-5.884122,2025-11-21,0.045882,25.705943,10.36
11:00,0,B20,none,OFF,taker,381,0.065910,0.554129,-0.103242,0.223449,-3.190108,-10.103402,2025-11-21,0.045704,35.803810,0.00
11:00,0,B30,none,3000,taker,381,0.072486,0.609912,-0.118255,0.252740,-4.099912,-9.820668,2026-03-04,0.045683,39.734373,29.13
13:00,0,B25,none,4000,taker,382,0.066572,0.473058,-0.108020,0.222967,-2.670520,-17.882571,2025-11-21,0.045448,25.090138,38.74
13:00,2,A150,none,OFF,taker,385,0.146635,1.146605,-0.224244,0.487287,-6.847635,-22.976417,2025-10-09,0.044986,68.087926,0.00
15:00,0,A50,none,OFF,taker,386,0.033808,0.326917,-0.048814,0.111141,-1.598923,-6.630237,2026-02-27,0.044948,20.411652,0.00
09:00,2,A50,none,OFF,taker,386,0.133970,0.761208,-0.198332,0.425174,-5.396982,-23.417419,2025-10-09,0.044940,58.762891,0.00
11:00,0,B30,none,4000,taker,380,0.072071,0.607565,-0.124184,0.254750,-4.092515,-10.872227,2025-11-21,0.044866,39.573531,35.53
09:00,2,A50,none,OFF,maker,386,0.131570,0.747786,-0.195861,0.424488,-5.396982,-23.417419,2025-10-09,0.044639,57.254926,0.00
15:00,0,A150,none,4000,maker,376,0.041439,0.358652,-0.070914,0.149891,-1.993485,-6.142933,2026-02-27,0.044474,27.167092,38.56
11:00,0,A300,none,OFF,maker,381,0.072819,0.651916,-0.134270,0.268603,-3.898859,-10.777415,2025-11-21,0.043450,40.965098,0.00
15:00,0,B10,none,1000,taker,386,0.024848,0.178580,-0.039974,0.082555,-1.098358,-3.803572,2026-02-27,0.043091,14.005067,6.99
15:00,0,B15,none,1500,taker,385,0.032426,0.271821,-0.054428,0.112664,-1.549033,-6.061486,2026-02-27,0.042978,22.185964,11.17
11:00,2,A150,none,OFF,taker,380,0.141596,1.150440,-0.239515,0.484923,-6.676644,-24.547300,2025-07-09,0.042971,70.289861,0.00
09:00,1,A50,none,OFF,taker,386,0.076378,0.410324,-0.125918,0.248362,-2.794198,-18.033641,2025-10-10,0.042960,28.299359,0.00
15:00,0,A100,none,3000,taker,379,0.037008,0.430417,-0.068227,0.132851,-1.885572,-6.452798,2026-02-27,0.042735,27.668987,30.61
15:00,0,A200,none,3000,maker,378,0.040401,0.358634,-0.077479,0.153825,-1.985792,-6.973334,2025-12-29,0.041887,27.799338,28.31
13:00,0,A100,none,1000,taker,385,0.043066,0.561144,-0.076500,0.152232,-2.396678,-11.379553,2025-11-21,0.041680,20.693415,2.60
11:00,0,A200,none,4000,taker,375,0.064081,0.669199,-0.122553,0.239872,-3.441961,-10.143159,2025-11-21,0.041205,40.219748,37.33
11:00,0,B15,none,OFF,taker,381,0.054442,0.478200,-0.097451,0.194174,-3.060710,-9.655613,2026-03-04,0.040945,32.622536,0.00
11:00,0,B30,none,OFF,maker,381,0.066559,0.644246,-0.128548,0.261085,-3.721184,-10.777415,2025-11-21,0.040804,40.082179,0.00
09:00,2,A100,none,OFF,taker,386,0.127703,0.887756,-0.214178,0.441377,-6.081775,-23.417419,2025-10-09,0.040697,65.626978,0.00
15:00,0,B15,none,2000,taker,386,0.030927,0.270691,-0.055793,0.109263,-1.565907,-6.631486,2026-02-27,0.040386,23.468594,20.98
11:00,2,A150,none,OFF,maker,380,0.132451,1.146605,-0.239752,0.473880,-6.678178,-24.673848,2025-07-09,0.040172,70.966097,0.00
15:00,0,B20,none,1500,maker,385,0.033754,0.317125,-0.065308,0.127005,-1.971243,-5.896636,2026-02-27,0.040040,22.921131,9.61
13:00,0,B15,none,2000,taker,386,0.049120,0.390611,-0.090553,0.171639,-2.269934,-14.861335,2025-11-21,0.039832,22.650078,21.50
09:00,2,A100,none,OFF,maker,386,0.123581,0.870500,-0.235324,0.441686,-6.093279,-23.417419,2025-10-09,0.039771,64.393908,0.00
11:00,0,A300,none,1000,maker,381,0.040537,0.453184,-0.092866,0.171669,-2.472133,-3.336868,2026-02-14,0.039079,26.795724,1.31
13:00,0,B30,none,1500,maker,386,0.050152,0.422706,-0.103561,0.196721,-2.976187,-11.463861,2025-11-21,0.039072,26.237691,12.18
11:00,0,A100,none,1000,taker,373,0.038179,0.580978,-0.077833,0.149269,-2.975488,-3.487318,2025-10-17,0.038982,23.766092,5.36
11:00,1,A50,none,OFF,maker,381,0.071465,0.406489,-0.143540,0.250654,-2.100154,-18.087328,2025-10-10,0.038687,30.022760,0.00
11:00,0,B25,none,3000,taker,381,0.059635,0.652385,-0.123992,0.233536,-3.652100,-9.929336,2026-03-04,0.038580,38.129120,30.97
13:00,0,B40,none,4000,taker,378,0.060381,0.421783,-0.133445,0.239050,-2.836932,-18.490822,2025-11-21,0.038463,32.510786,39.95
15:00,0,A50,none,1000,taker,386,0.025574,0.306881,-0.050318,0.096100,-1.610898,-3.665235,2026-02-27,0.038391,19.248185,4.40
13:00,2,A150,none,OFF,maker,385,0.125544,1.146605,-0.248771,0.466038,-6.847635,-22.976417,2025-10-09,0.038323,67.626996,0.00
13:00,0,A150,none,OFF,maker,386,0.045956,0.451818,-0.096391,0.181336,-2.708962,-6.659578,2025-10-01,0.038304,27.238706,0.00
13:00,0,A200,none,1500,maker,386,0.045298,0.378718,-0.096943,0.185129,-2.949834,-5.953402,2025-11-21,0.038301,27.507113,9.59
15:00,0,B20,none,2000,maker,384,0.032589,0.322834,-0.067983,0.126417,-1.972874,-6.460805,2026-02-27,0.038059,23.529787,17.19
15:00,0,B25,none,4000,maker,375,0.034162,0.329713,-0.075374,0.134663,-2.019142,-6.462054,2026-02-27,0.037852,27.386698,38.93
11:00,0,A300,none,4000,taker,378,0.062962,0.639312,-0.138551,0.261212,-4.316950,-10.872227,2025-11-21,0.037535,41.374067,36.77
11:00,0,A200,none,OFF,maker,381,0.058584,0.669213,-0.131458,0.236202,-3.466275,-10.126410,2025-11-21,0.037071,40.199210,0.00
15:00,0,B40,none,3000,maker,379,0.035940,0.348294,-0.082237,0.150010,-1.984527,-6.973334,2025-12-29,0.036960,29.752664,29.02
09:00,1,A50,none,OFF,maker,386,0.065435,0.410324,-0.127868,0.233798,-2.798033,-18.045146,2025-10-10,0.036942,29.583099,0.00
13:00,0,A300,none,1500,maker,386,0.047990,0.353361,-0.111746,0.202962,-3.257890,-11.463861,2025-11-21,0.036794,27.545531,9.84
13:00,0,B40,none,1000,maker,386,0.032778,0.233547,-0.087336,0.152244,-2.397582,-3.389980,2026-02-14,0.035842,28.513675,0.00
15:00,0,A150,none,3000,maker,380,0.034283,0.361139,-0.082923,0.143299,-1.983262,-7.237935,2025-12-29,0.035725,29.848619,27.89
11:00,0,B25,none,OFF,maker,381,0.056263,0.625072,-0.134424,0.231659,-3.466275,-10.524686,2025-11-21,0.035591,39.374625,0.00
11:00,0,B40,none,1500,maker,381,0.049008,0.551874,-0.127307,0.217095,-3.579586,-5.471994,2026-02-28,0.035439,38.923814,9.19
15:00,0,B20,none,4000,maker,373,0.029633,0.309211,-0.070520,0.122479,-1.943359,-6.462054,2026-02-27,0.035230,24.991722,39.41
11:00,0,A200,none,3000,taker,379,0.055737,0.675844,-0.134704,0.234780,-3.543562,-10.191084,2025-11-21,0.035211,39.749626,27.97
15:00,0,B30,none,4000,maker,376,0.033005,0.356403,-0.079968,0.140931,-1.983155,-6.462054,2026-02-27,0.035188,28.392628,38.30
13:00,0,B25,none,3000,maker,383,0.045295,0.474352,-0.107499,0.189810,-2.662029,-10.681070,2025-11-21,0.034972,26.440153,33.94
13:00,0,B30,none,2000,maker,386,0.048325,0.427914,-0.118183,0.202195,-2.935137,-13.746289,2025-11-21,0.034689,28.689592,16.32
11:00,0,B40,none,2000,maker,381,0.051415,0.565941,-0.136861,0.229981,-4.359375,-6.338662,2025-10-01,0.033879,42.587328,13.39
13:00,3,B10,none,2000,maker,18,0.058778,0.835564,-0.959056,0.794663,-3.080219,-6.848047,2026-06-02,0.033644,7.242392,44.44
11:00,0,B25,none,4000,taker,378,0.052798,0.649400,-0.138125,0.229158,-3.651362,-11.129893,2025-11-21,0.033621,37.725694,36.51
13:00,0,A200,none,2000,maker,386,0.042232,0.385304,-0.111142,0.185822,-2.910681,-7.199415,2025-11-21,0.033281,30.805359,14.51
13:00,0,B30,none,3000,maker,385,0.049104,0.428770,-0.123944,0.206829,-2.897375,-16.798066,2025-11-21,0.033199,28.838143,31.95
13:00,0,B15,none,3000,taker,381,0.042684,0.389986,-0.107195,0.171103,-2.317469,-16.306752,2025-11-21,0.033151,24.124445,35.17
13:00,0,A50,none,OFF,maker,386,0.028959,0.354719,-0.069304,0.120117,-1.659268,-5.788190,2025-10-01,0.032412,21.572610,0.00
13:00,0,B25,none,1500,maker,386,0.039791,0.457325,-0.107930,0.180300,-2.711276,-10.743548,2025-11-21,0.032137,24.407097,11.92
15:00,0,A100,none,1000,maker,386,0.024723,0.389577,-0.065805,0.111054,-1.931165,-3.502467,2026-02-27,0.032063,24.212183,1.55
11:00,0,A300,none,1500,maker,381,0.043701,0.579712,-0.128086,0.214523,-4.204733,-5.110976,2025-10-26,0.031524,39.062162,7.35
13:00,0,A300,none,2000,maker,386,0.044475,0.353125,-0.132472,0.208378,-3.227891,-13.746289,2025-11-21,0.031130,30.778548,13.99
11:00,0,B20,none,1500,taker,381,0.037548,0.543048,-0.110209,0.180081,-3.302569,-5.544344,2025-10-26,0.029729,36.709605,12.07
11:00,0,A100,none,OFF,taker,381,0.039986,0.682594,-0.118237,0.185594,-2.877884,-9.154727,2026-03-04,0.029671,33.453662,0.00
15:00,0,A100,none,1500,maker,386,0.025708,0.407699,-0.080037,0.121316,-1.930124,-5.896636,2026-02-27,0.029440,26.043618,9.33
13:00,0,B25,none,2000,maker,386,0.038052,0.470635,-0.113485,0.181140,-2.699762,-10.706061,2025-11-21,0.029418,26.703092,18.39
13:00,0,A300,none,3000,maker,385,0.045032,0.367463,-0.139000,0.218998,-3.216929,-16.798066,2025-11-21,0.029372,30.346447,30.65
11:00,0,B40,none,3000,maker,381,0.048966,0.588459,-0.151991,0.248187,-4.379177,-9.908052,2025-10-17,0.029326,46.126005,25.98
13:00,0,B25,none,4000,maker,382,0.037940,0.468216,-0.115168,0.186265,-2.653881,-10.681070,2025-11-21,0.029195,26.854628,39.79
13:00,0,B10,none,1000,taker,385,0.027070,0.267868,-0.075084,0.116618,-1.686944,-11.379553,2025-11-21,0.029192,18.039284,7.27
11:00,0,B15,none,OFF,maker,381,0.039330,0.503055,-0.120268,0.181929,-2.995518,-9.747648,2026-03-04,0.029160,34.137166,0.00
11:00,0,B25,none,1000,maker,381,0.030312,0.502857,-0.098432,0.154621,-2.773943,-3.534539,2026-02-14,0.029070,31.035618,2.89
13:00,0,A200,none,1000,maker,386,0.029649,0.318358,-0.095122,0.148223,-2.621722,-9.125776,2025-11-21,0.028981,22.432663,1.81
11:00,0,B40,none,1000,maker,381,0.029789,0.410096,-0.106771,0.166270,-2.472133,-3.420242,2026-02-28,0.028605,30.902452,0.26
13:00,0,B30,none,4000,maker,383,0.042776,0.428751,-0.135547,0.209834,-2.903570,-17.530822,2025-11-21,0.028441,29.499164,39.95
13:00,0,B20,none,3000,maker,382,0.039992,0.427562,-0.126820,0.182791,-2.479580,-17.495007,2025-11-21,0.028337,28.842295,33.25
11:00,0,B20,none,2000,taker,380,0.037726,0.547405,-0.117655,0.184650,-3.254524,-6.995010,2026-03-04,0.028326,37.696466,18.95
13:00,3,B10,none,2000,taker,18,0.050393,0.835564,-0.975356,0.803081,-3.115562,-7.083662,2026-06-02,0.028019,7.478007,44.44
13:00,0,B40,none,2000,maker,386,0.038674,0.355181,-0.132307,0.195431,-3.224464,-12.106209,2025-11-21,0.027976,32.801064,12.95
09:00,2,A150,none,OFF,taker,386,0.094369,1.177284,-0.281323,0.435938,-7.346528,-26.344056,2025-07-09,0.027973,72.520323,0.00
15:00,0,A100,none,2000,maker,385,0.024553,0.411078,-0.078979,0.120467,-1.916910,-6.460805,2026-02-27,0.027642,27.056829,17.66
15:00,0,B25,none,3000,maker,381,0.025558,0.327294,-0.088138,0.132176,-2.014594,-6.466219,2026-02-27,0.027599,30.700641,29.13
13:00,0,B40,none,1500,maker,386,0.034804,0.353361,-0.123226,0.185014,-3.257890,-9.851839,2025-11-21,0.027424,30.790850,10.88
11:00,0,B20,none,4000,taker,377,0.038959,0.550049,-0.126484,0.194095,-3.209954,-10.143159,2025-11-21,0.027299,37.566292,37.93
11:00,0,A150,none,1500,taker,377,0.035683,0.702911,-0.118849,0.187588,-3.480872,-5.467613,2026-02-07,0.027014,34.889805,11.67
11:00,0,A300,none,2000,maker,381,0.039757,0.602626,-0.141547,0.222625,-4.359375,-6.237677,2025-10-01,0.026193,42.443005,13.12
11:00,0,A200,none,1000,maker,379,0.027599,0.547614,-0.104757,0.156394,-2.734286,-3.336868,2026-02-14,0.026099,32.087805,1.32
15:00,0,B10,none,1500,taker,385,0.017166,0.186272,-0.056130,0.083372,-1.154133,-5.973572,2026-02-27,0.025858,18.231050,14.81
15:00,0,B10,none,2000,taker,385,0.017097,0.185439,-0.058811,0.084636,-1.094176,-5.971490,2026-02-27,0.025829,19.087948,22.60
15:00,0,B15,none,1000,maker,386,0.017779,0.265650,-0.061244,0.091461,-1.664680,-3.666531,2026-02-27,0.025792,21.274272,3.63
09:00,0,B15,none,OFF,taker,386,0.035000,0.533907,-0.126804,0.177925,-2.957069,-9.427978,2025-10-17,0.025605,31.008500,0.00
13:00,1,B10,none,OFF,taker,383,0.069497,0.928022,-0.239728,0.348446,-5.238399,-23.605324,2025-10-10,0.025275,63.645891,0.00
13:00,1,A100,none,OFF,taker,386,0.057929,0.763125,-0.199079,0.281418,-4.621807,-19.380544,2025-10-10,0.025198,57.101140,0.00
11:00,0,B30,none,1000,maker,381,0.025926,0.502857,-0.109154,0.157052,-2.749124,-3.420242,2026-02-28,0.024176,35.351014,1.31
11:00,0,B15,none,1500,taker,381,0.028026,0.445188,-0.106207,0.152985,-3.106527,-5.689115,2025-12-29,0.024039,33.529013,15.22
11:00,0,A150,none,2000,taker,377,0.033662,0.705410,-0.131557,0.192335,-3.452632,-6.995010,2026-03-04,0.024008,36.150549,19.10
11:00,0,A150,none,4000,taker,372,0.035080,0.710631,-0.138888,0.198608,-3.270011,-9.638019,2026-03-04,0.023846,38.104329,36.56
13:00,0,B40,none,3000,maker,385,0.035945,0.367463,-0.147527,0.211185,-3.208205,-16.765240,2025-11-21,0.023561,32.854891,30.65
11:00,0,A50,none,OFF,taker,381,0.024313,0.366223,-0.092183,0.128547,-2.141051,-8.665346,2026-03-04,0.023560,28.097476,0.00
15:00,0,B20,none,3000,maker,380,0.020218,0.312503,-0.083812,0.115269,-1.982415,-6.466219,2026-02-27,0.023343,28.373087,32.37
13:00,0,B25,none,1000,maker,386,0.023999,0.406364,-0.101534,0.141921,-2.704713,-10.066606,2025-11-21,0.022691,19.357894,2.33
15:00,0,B15,none,1500,maker,385,0.017499,0.272773,-0.068441,0.099331,-1.631958,-6.057784,2026-02-27,0.022672,23.726440,10.39
15:00,0,A50,none,1500,taker,385,0.016930,0.315962,-0.067587,0.094641,-1.659535,-6.061486,2026-02-27,0.022640,22.348767,11.95
11:00,0,B10,none,OFF,taker,381,0.025461,0.345132,-0.104098,0.142495,-2.155016,-9.292780,2026-03-04,0.022337,29.099520,0.00
11:00,0,B30,none,1500,maker,381,0.030945,0.596120,-0.138219,0.199289,-3.850305,-5.587848,2025-10-26,0.022232,41.965009,10.50
15:00,0,B15,none,4000,taker,377,0.016770,0.267087,-0.070630,0.098756,-1.586719,-6.632319,2026-02-27,0.022036,27.431978,41.11
13:00,0,A100,none,1500,taker,385,0.027399,0.588044,-0.114977,0.152051,-2.368354,-13.702007,2025-11-21,0.022035,30.783595,13.51
15:00,0,B15,none,2000,maker,385,0.017236,0.270605,-0.074128,0.099150,-1.640317,-6.626118,2026-02-27,0.022014,24.366628,19.48
13:00,0,B15,none,1000,maker,386,0.021527,0.359738,-0.090807,0.123126,-2.275884,-10.047809,2025-11-21,0.021947,20.617092,4.66
11:00,0,B15,none,2000,taker,380,0.026907,0.452475,-0.114121,0.157066,-3.108746,-7.207361,2025-10-17,0.021839,34.079817,21.58
13:00,0,B15,none,3000,maker,381,0.024904,0.385232,-0.106859,0.143757,-2.186188,-9.935765,2025-11-21,0.021661,23.734104,35.43
15:00,0,A100,none,4000,maker,376,0.018684,0.398324,-0.087396,0.116716,-1.870226,-6.462054,2026-02-27,0.021264,29.782238,38.56
11:00,0,B20,none,OFF,maker,381,0.031120,0.559881,-0.141603,0.193651,-3.155595,-9.923166,2025-11-21,0.021022,37.595227,0.00
13:00,0,A150,none,2000,taker,386,0.029023,0.457422,-0.134057,0.177490,-2.651169,-14.861335,2025-11-21,0.020954,27.794044,16.58
13:00,0,A100,none,2000,taker,385,0.026618,0.600649,-0.116864,0.160506,-2.372020,-14.427581,2025-11-21,0.020808,31.370669,17.14
09:00,0,B40,none,OFF,taker,386,0.037446,0.567422,-0.187022,0.251405,-4.124763,-10.182846,2025-10-17,0.020806,51.485458,0.00
11:00,0,B15,none,4000,taker,376,0.026962,0.453178,-0.126824,0.164782,-2.871591,-9.661028,2026-03-04,0.020491,34.563488,40.43
09:00,2,A150,none,OFF,maker,386,0.068540,1.175366,-0.316514,0.418660,-7.383917,-26.344056,2025-07-09,0.019914,81.465312,0.00
15:00,0,A50,none,2000,taker,384,0.015008,0.320493,-0.068007,0.093665,-1.665010,-6.631486,2026-02-27,0.019643,24.171631,19.27
11:00,0,B30,none,2000,maker,381,0.029226,0.601403,-0.152113,0.202018,-4.052343,-6.756566,2025-10-17,0.019529,44.067226,17.06
11:00,0,A300,none,3000,maker,381,0.032515,0.618322,-0.174716,0.220933,-4.348129,-9.908052,2025-10-17,0.019441,44.828526,25.98
11:00,0,A150,none,OFF,maker,381,0.029328,0.717108,-0.147616,0.195166,-3.248386,-9.621100,2026-03-04,0.019418,38.813597,0.00
15:00,2,A50,none,OFF,taker,385,0.058286,0.663420,-0.275717,0.361287,-5.331548,-21.997655,2025-10-09,0.019396,60.461873,0.00
11:00,0,B20,none,3000,taker,381,0.026768,0.546710,-0.143214,0.185361,-3.229772,-10.191084,2025-11-21,0.018342,39.656489,29.92
11:00,0,B40,none,4000,maker,378,0.031348,0.566821,-0.175790,0.232967,-4.388692,-11.356209,2025-11-21,0.018215,46.753417,35.45
13:00,0,A150,none,3000,taker,384,0.025949,0.455405,-0.140499,0.178967,-2.652391,-16.306752,2025-11-21,0.018140,27.489619,32.55
13:00,0,B15,none,2000,maker,386,0.020772,0.385067,-0.110695,0.136282,-2.175692,-9.956174,2025-11-21,0.018117,24.792700,20.73
13:00,0,A300,none,4000,maker,380,0.027999,0.368174,-0.158216,0.202490,-3.259087,-17.530822,2025-11-21,0.017898,33.069158,40.79
13:00,3,B15,none,OFF,taker,19,0.081514,2.356450,-2.587593,2.065351,-9.511407,-18.509999,2026-06-02,0.017240,18.509999,0.00
13:00,0,B15,none,4000,taker,381,0.022021,0.378672,-0.122656,0.148973,-2.304604,-16.307169,2025-11-21,0.017066,26.117063,39.11
15:00,2,A50,none,OFF,maker,385,0.050442,0.655751,-0.288960,0.362753,-5.331548,-21.997655,2025-10-09,0.016776,61.308852,0.00
13:00,1,B10,none,OFF,maker,383,0.047323,0.957933,-0.264463,0.328424,-5.512627,-23.639838,2025-10-10,0.016691,65.278409,0.00
15:00,1,A50,none,OFF,taker,386,0.029164,0.394984,-0.163275,0.197982,-2.465520,-21.325676,2025-10-10,0.016447,38.891043,0.00
13:00,0,A100,none,3000,taker,380,0.021393,0.592999,-0.128521,0.152780,-2.389081,-15.154505,2025-11-21,0.016323,32.684735,33.42
11:00,0,A150,none,3000,taker,376,0.024507,0.706131,-0.148474,0.187700,-3.433846,-9.641437,2026-03-04,0.016302,37.461175,28.72
13:00,0,A200,none,3000,maker,384,0.024482,0.388966,-0.153229,0.187007,-2.912092,-17.495007,2025-11-21,0.016098,29.746058,30.47
11:00,0,B25,none,1500,maker,381,0.021791,0.585290,-0.138985,0.176533,-3.653657,-5.587848,2025-10-26,0.016056,38.186386,12.60
11:00,0,B30,none,3000,maker,381,0.026098,0.627648,-0.170042,0.212308,-4.031517,-9.843524,2025-10-17,0.015995,45.009628,29.13
15:00,0,B30,none,3000,maker,379,0.015277,0.359222,-0.104297,0.127530,-1.994512,-7.237935,2025-12-29,0.015408,30.640481,27.70
11:00,0,A200,none,1500,maker,379,0.021126,0.633897,-0.144985,0.179820,-3.630677,-5.263697,2025-12-29,0.015397,42.186249,8.97
09:00,0,B10,none,OFF,taker,386,0.018252,0.387595,-0.115349,0.140384,-2.314994,-8.923258,2025-10-17,0.015373,26.772601,0.00
11:00,0,A100,none,4000,taker,369,0.019696,0.647735,-0.136978,0.162529,-2.813640,-9.156399,2026-03-04,0.014740,35.189066,40.65
13:00,0,B10,none,2000,taker,384,0.016312,0.278882,-0.107923,0.122990,-1.664071,-14.427581,2025-11-21,0.014552,23.934152,24.48
11:00,0,B30,none,4000,maker,380,0.023608,0.629527,-0.172959,0.215684,-4.035879,-10.828227,2025-11-21,0.014295,45.103212,37.63
11:00,0,B25,none,2000,maker,380,0.020623,0.596872,-0.152804,0.184779,-3.645931,-6.761950,2025-10-17,0.014220,41.837160,16.32
13:00,0,B20,none,4000,maker,381,0.019730,0.412393,-0.141757,0.167910,-2.476925,-17.490009,2025-11-21,0.013933,30.955823,38.85
15:00,0,A100,none,3000,maker,378,0.012182,0.397001,-0.091138,0.108535,-1.863146,-6.466219,2026-02-27,0.013862,30.735930,31.22
11:00,0,A200,none,4000,maker,375,0.021826,0.654850,-0.166096,0.200265,-3.472122,-10.176997,2025-11-21,0.013859,44.758303,38.40
13:00,0,B10,none,1500,taker,385,0.015062,0.275114,-0.109637,0.119830,-1.663307,-13.702007,2025-11-21,0.013738,24.061992,15.06
11:00,0,A200,none,2000,maker,379,0.019762,0.644992,-0.155190,0.184861,-3.574281,-6.650976,2025-11-21,0.013447,43.535865,15.30
09:00,0,A50,none,OFF,taker,386,0.013805,0.368141,-0.104555,0.116500,-2.254850,-7.138007,2025-10-17,0.013366,25.582044,0.00
13:00,0,B15,none,1500,maker,386,0.014605,0.373408,-0.114236,0.129922,-2.190707,-9.968670,2025-11-21,0.012911,26.377919,12.18
13:00,1,A100,none,OFF,maker,386,0.030041,0.762913,-0.231651,0.266198,-4.628518,-19.380544,2025-10-10,0.012754,61.230662,0.00
11:00,0,B15,none,1000,maker,381,0.011921,0.440383,-0.099427,0.116907,-2.875281,-3.732024,2026-02-28,0.012368,28.307240,6.56
11:00,1,B10,none,OFF,taker,376,0.034883,0.968287,-0.295155,0.332936,-5.672700,-26.888062,2025-11-20,0.011780,55.539259,0.00
11:00,0,A100,none,1500,taker,373,0.013254,0.632152,-0.126894,0.148204,-2.948164,-5.788790,2025-11-21,0.010678,33.137350,12.06
11:00,0,A50,none,1000,taker,370,0.008671,0.306514,-0.084647,0.093853,-2.152101,-4.102581,2025-10-17,0.010604,23.350698,12.43
13:00,0,A200,none,4000,maker,384,0.016041,0.388966,-0.161944,0.179896,-2.904220,-17.490009,2025-11-21,0.010525,30.249151,39.32
13:00,2,A200,none,OFF,taker,385,0.038999,1.495572,-0.378005,0.426340,-9.060808,-27.442878,2025-07-09,0.010416,108.758125,0.00
11:00,0,B20,none,1000,maker,381,0.010570,0.502857,-0.108096,0.127246,-2.936477,-3.534539,2026-02-14,0.010378,32.397936,3.67
09:00,0,B20,none,OFF,taker,386,0.015730,0.616299,-0.163731,0.184032,-3.533306,-9.944203,2025-10-17,0.010220,38.898001,0.00
11:00,0,A300,none,4000,maker,378,0.016918,0.616486,-0.187175,0.214841,-4.347059,-10.828227,2025-11-21,0.009947,45.602498,37.04
09:00,0,B25,none,OFF,taker,386,0.016480,0.625072,-0.177935,0.202821,-4.071330,-9.995236,2025-10-17,0.009935,46.057627,0.00
11:00,2,A200,none,OFF,taker,380,0.035871,1.461759,-0.387590,0.425461,-7.746720,-26.229012,2025-07-09,0.009742,93.711364,0.00
11:00,0,B15,none,3000,taker,379,0.012895,0.453239,-0.143830,0.151949,-3.091388,-9.676649,2025-11-21,0.009567,36.830497,30.08
13:00,0,A150,none,1500,maker,386,0.010996,0.420870,-0.122424,0.140477,-2.735911,-6.121609,2025-11-21,0.009414,28.071060,10.36
11:00,0,B25,none,3000,maker,381,0.014986,0.607234,-0.179985,0.192777,-3.640328,-10.156799,2025-11-21,0.009405,43.335219,29.13
